,title,address,price,price_per_sqm,rooms,sqm
4671,De vânzare apartament 3 camere Andrei Muresanu,"Andrei Muresanu, Cluj-Napoca, Cluj",390000,5000,3,78
7704,"Apartament 3 camere de lux in vila, gradina, parcare, cartierul Andrei","Andrei Muresanu, Cluj-Napoca, Cluj",390000,5000,3,78
7772,"Apartament in vila, cu gradina, ultrafinisat, Andrei Muresanu, zona de","Andrei Muresanu, Cluj-Napoca, Cluj",390000,5000,3,78
3750,Apartament 3 camere | 81 mp | Etaj 1 | Ultrafinisat | Ultracentral!,"Centru, Cluj-Napoca, Cluj",390000,4815,3,81
9599,"Apartment cu 3 camere, 81mp, ultrafinisat, Ultracentral","Centru, Cluj-Napoca, Cluj",390000,4815,3,81
843,"Apartament 4 camere de vanzare in Buna Ziua, Cluj Napoca","Marasti, Cluj-Napoca, Cluj",390000,3071,4,127
6289,"4 camere, 127mp, 33mp terase, Buna Ziua, comision 0","Becas, Cluj-Napoca, Cluj",390000,3071,4,127
8178,"Apartament 4 cam in vila, extrem de spatios, terase generoase,panorama","Andrei Muresanu, Cluj-Napoca, Cluj",390000,3047,4,128
3655,"Reducere de pret! Apartament in centru tavan inalt, proaspat...","Piata Mihai Viteazul, Centru, Cluj-Napoca, Cluj",390000,3023,5,129
918,Apartament 3 camere în zona ULTRACENTRALA,"Marasti, Cluj-Napoca, Cluj",390000,3000,3,130
5077,Apartament 3 camere cladire istorica ultracentral,"Marasti, Cluj-Napoca, Cluj",390000,3000,3,130
7011,Apartament 4 incaperi | Et. 1 | 130mp | Finisat recent | Ultracentral,"Centru, Cluj-Napoca, Cluj",390000,3000,4,130
7849,"Comision 0% Apartament 3 camere,semidecomandat,Piata Mihai Viteazu","Centru, Cluj-Napoca, Cluj",390000,2889,3,135
8735,"Apartament, confort lux, 4 camere, ultracentral, Piata Mihai Viteazu","Centru, Cluj-Napoca, Cluj",390000,2889,4,135
3034,Apartament 4 camere în zona Piata Mihai Viteazul,"Marasti, Cluj-Napoca, Cluj",390000,2847,4,137
3797,Apartament de 4 camere in zona Ultracentrala,"Gruia, Cluj-Napoca, Cluj",390000,2847,4,137
