,title,address,price,price_per_sqm,rooms,sqm
4179,2 camere mobilate si utilate complet - de inchiriat la Obor,"Sectorul 2, Bucuresti",500,11.11,2,45
4887,Apartament cu 2 camere de închiriat în zona P-ta Unirii,"Victoriei, Sectorul 1, Bucuresti",500,11.11,2,45
5308,2 Camere | 13 Septembrie - Marriott | Centrala | Balcon | AC,"Strada Sabinelor, Uranus, Sectorul 5, Bucuresti",500,11.11,2,45
5334,Inchiriere Apartament 2 camere - Drumul Taberei | Moghioros Park,"Drumul Taberei, Sectorul 6, Bucuresti",500,11.11,2,45
5438,2 Camere | Marriot- Palatul Parlamentului | Centrala | AC | Balcon,"Strada Sabinelor, Uranus, Sectorul 5, Bucuresti",500,11.11,2,45
8943,2 camere Piata Muncii | Imobil 2018 | Loc parcare,"Intrarea Sectorului, Titan, Sectorul 3, Bucuresti",500,11.11,2,45
232,Imobil Drumul Taberei – Tudor Vladimirescu - Inchiriere,"Drumul Taberei, Sectorul 6, Bucuresti",400,11.11,1,36
3278,"Victoriei, Piata Victoriei, Titulescu, Banu Manta, decomandata","Intrarea Liteni, Gara de Nord, Sectorul 1, Bucuresti",400,11.11,1,36
3799,Inchiriere Garsoniera Lujerului Exigent Plaza,"Militari, Sectorul 6, Bucuresti",400,11.11,1,36
4478,Titan - Nicolae Grigorescu | 2 camere | Balcon | Pet friendly,"Strada Rotunda, Titan, Sectorul 3, Bucuresti",400,11.11,2,36
5048,Drumul Taberei | Garsoniera |,"Drumul Taberei, Drumul Taberei, Sectorul 6, Bucuresti",400,11.11,1,36
5177,Garsonieră de închiriat în București.,"Militari, Sectorul 6, Bucuresti",400,11.11,1,36
8132,Studio LUX|Mihai Bravu|Metrou,"Intrarea Violoncelului, Vitan, Sectorul 3, Bucuresti",400,11.11,1,36
8718,"2 Cam. zona Aeroport Baneasa, 1 loc de parcare inclus","Baneasa, Sectorul 1, Bucuresti",400,11.11,2,36
1932,Garsoniera | Berceni - Brancoveanu | AC | Modern | Metrou 10 Minute,"Bulevardul Constantin Brancoveanu, Berceni, Sectorul 4, Bucuresti",300,11.11,1,27
2811,Garsoniera la prima inchiriere Metrou Iancului,"Strada Ion Andreescu, Iancului, Sectorul 2, Bucuresti",300,11.11,1,27
3813,Universitate cismigiu izvor,"Berceni, Sectorul 4, Bucuresti",300,11.11,1,27
5709,Ap 2 camere | Aviatiei - City Point | Loc Parcare | Centrala | Metrou,"Pipera, Sectorul 2, Bucuresti",699,11.1,2,63
1040,2 Camere | Hills Pallady | Ozana | Splaiul Unirii | Titan | Anghel Sal,"Ozana, Sectorul 3, Bucuresti",533,11.1,2,48
3437,Apartament 2 camere LUX la 7 minute de metrou Lujerului GRANVIA,"Militari, Sectorul 6, Bucuresti",610,11.09,2,55
8519,Apartament 2 camere Grozavesti | Politehnica | Novum Grozavesti,"Grozavesti, Sectorul 6, Bucuresti",610,11.09,2,55
3365,Ap 2 Cam Modern | Mihai Bravu - New Town Residence | Zona Excelenta,"Dristor, Sectorul 3, Bucuresti",599,11.09,2,54
