,title,address,price,price_per_sqm,rooms,sqm
12493,"Apartament de lux cu 2 camere, 54 mp utili, zona Baneasa","Strada Capriorilor, Baneasa, Sectorul 1, Bucuresti",255000,4722,2,54
11527,Apartament in vila - Domenii | Sandu Aldea,"Strada Constantin Sandu-Aldea, Domenii, Sectorul 1, Bucuresti",519000,4718,3,110
13037,Apartament cu 3 camere langa parc | parcare subterana | 150mpc,"Francez, Sectorul 1, Bucuresti",580000,4715,3,123
4102,3 Camere Win Herastrau Cartierul Francez Parcare + 3 Boxe TVA Inclus,"Soseaua Nordului, Herastrau, Sectorul 1, Bucuresti",495000,4714,3,105
11541,3 camere Win Herastrau mobilat cu parcare - 3 boxe tva inclus,"Soseaua Nordului, Herastrau, Sectorul 1, Bucuresti",495000,4714,3,105
16029,Apartament superb 3 camere I Zona Herastrau I Soseaua Nordului,"Soseaua Nordului, Herastrau, Sectorul 1, Bucuresti",495000,4714,3,105
3387,Str. Uruguay\/Superb\/Renovat Complet 2022\/Boxa\/Centrala,"Strada Uruguay, Aviatorilor, Sectorul 1, Bucuresti",480000,4706,3,102
20079,Apartament Bulevardul Aviatorilor.,"Dorobanti, Sectorul 1, Bucuresti",700000,4703,4,148.84
13890,"De vanzare apartament 3 camere- 2 bai- etaj 7 din 7, 2 terase, Dorob","Floreasca, Sectorul 2, Bucuresti",399000,4694,3,85
20248,Apartament 3 camere Calea Victoriei,"Victoriei, Sectorul 1, Bucuresti",334380,4679,3,71.46
19739,Unirii Fantani - str Justitiei 57 - 700m de metrou Unirii M1 si M2,"Strada Justitiei, Centrul Civic, Sectorul 4, Bucuresti",215000,4674,2,46
12276,3 Camere vis-a-vis Parc Herastrau,"Aviatorilor, Sectorul 1, Bucuresti",350000,4667,3,75
13103,3 Camere Aviatorilor Primaverii Parcul Herastrau Metrou UltraModern,"Aviatorilor, Sectorul 1, Bucuresti",350000,4667,3,75
16752,H VICTORIEI || 2 CAMERE || 2 BAI || MOBILAT - UTILAT,"Calea Victoriei, Victoriei, Sectorul 1, Bucuresti",255000,4662,2,54.7
8457,"Vand apartament 3 camere, Piata Victoriei, bloc nou, parcare subterana","Damaroaia, Sectorul 1, Bucuresti",289000,4661,3,62
17279,Penthouse One Herastrau Tower | Caramfil | Aerogarii | View Panoramic,"Aviatiei, Sectorul 1, Bucuresti",1435000,4659,4,308
17326,Penthouse One Herastrau Tower | 4 Camere | 310 mp | Rafinament | Luxur,"Aviatiei, Sectorul 1, Bucuresti",1435000,4659,4,308
13260,Penthouse - 6 rooms - 2 car spot - Casin,"Domenii, Sectorul 1, Bucuresti",825000,4659,6,177.08
11503,Unirii Fantani str Justitiei 57 - Promotie Inclusa!!! - Apartamente Sm,"Strada Justitiei, Centrul Civic, Sectorul 4, Bucuresti",209000,4644,2,45
6689,"Penthouse cu 3 camere, suprafata utila totala 306 mp ce include...","Soseaua Bucuresti Nord, Voluntari, Ilfov",718700,4637,3,155
16643,Vanzare Apartament 3 Camere - Garaj & Curte,"Strada Pictor Daniel Rosenthal, Primaverii, Sectorul 1, Bucuresti",369000,4613,3,80
20301,Apartament cu 3 camere si 50mp curte,"Primaverii, Sectorul 1, Bucuresti",369000,4613,3,80
13996,Primaverii | Charles de Gaulle 3 camere + Parcare subterana,"Primaverii, Sectorul 1, Bucuresti",368999,4612,3,80
9996,Pipera I Penthouse duplex I loc de parcare,"Soseaua Pipera, Pipera, Sectorul 2, Bucuresti",645000,4607,3,140
13884,"Apartament 3 camere de vânzare/Arcul de Triumf, Maresal Averescu","Bulevardul Maresal Alex. Averescu, Domenii, Sectorul 1, Bucuresti",350000,4605,3,76
16261,3 camere Premium | Terasa 11 m.p | Zona DOROBANTI,"Stefan cel Mare, Sectorul 2, Bucuresti",350000,4605,3,76
6682,"Penthouse cu 4 camere, suprafata utila totala 227.42 mp ce include...","Bulevardul Prof. Dimitrie Pompeiu, Pipera, Sectorul 2, Bucuresti",515400,4602,4,112
3017,"Oportunitate! Apartament 3 camere, 63 mp, Calea Victoriei","Strada Occidentului, Victoriei, Sectorul 1, Bucuresti",289000,4587,3,63
15524,Apartament Modern 4 Camere 103mp Piata Victoriei | GOPO,"Dorobanti, Sectorul 1, Bucuresti",449000,4586,4,97.9
6485,Penthouse I Cinema si jacuzzi outdoor,"Soseaua Virtutii, Militari, Sectorul 6, Bucuresti",430000,4574,3,94
18283,"Apartament 3 camere, vedere panoramica etaj 17 -Alia, Arcul de Triumf","Domenii, Sectorul 1, Bucuresti",319900,4570,3,70
10746,De Vanzare / inchiriere! Apartament cu 4 camere in Floreasca,"Strada Donizetti Gaetano, Floreasca, Sectorul 2, Bucuresti",749000,4567,4,164
14171,Central Park Residence - Penthouse 5 camere cu terasa 108 mp,"Strada Dinu Vintila, Tei, Sectorul 2, Bucuresti",899000,4563,6,197
14172,Central Park - Penthouse 5 camere 415 mp si loc de parcare,"Strada Dinu Vintila, Tei, Sectorul 2, Bucuresti",899000,4563,5,197
11504,Unirii Fantani str Justitiei 57 - 2 Camere - Apartamente Noi - Promoti,"Strada Justitiei, Centrul Civic, Sectorul 4, Bucuresti",205000,4556,2,45
15388,De vanzare apartament Lux in Piata Unirii,"Piata Unirii, Centrul Civic, Sectorul 3, Bucuresti",255000,4554,2,56
5694,Duplex 4 camere | 2/3 | 140mp | Terasa | 2 Parcari |3 Bai | Boxa | 202,"Eminescu, Sectorul 2, Bucuresti",640000,4552,4,140.6
7126,Duplex 4 camere | 2/3 | 140mp | Terasa | 2 Parcari |3 Bai | Boxa | 20,"Eminescu, Sectorul 2, Bucuresti",640000,4552,4,140.6
13867,Bloc Nou I 3 Camere I Lux I Ultracentral I Investitie,"Strada Gheorghe Manu, Victoriei, Sectorul 1, Bucuresti",330000,4552,3,72.5
14453,Apartament 3 camere| Centru | Lascar Catargiu | Victoriei - Romana,"Strada Gheorghe Manu, Victoriei, Sectorul 1, Bucuresti",330000,4552,3,72.5
16407,Penthouse 3 camere 2022 Stefan cel Mare - Dacia - Polona,"Stefan cel Mare, Sectorul 2, Bucuresti",350000,4545,3,77
